127.0.0.1 - - [20/Feb/2020:18:02:18 +0000] "POST /wp-cron.php?doing_wp_cron=1582221737.9958150386810302734375 HTTP/1.0" 200 0 "http://rimondia.local/wp-cron.php?doing_wp_cron=1582221737.9958150386810302734375" "WordPress/5.3.2; http://rimondia.local"
127.0.0.1 - - [20/Feb/2020:18:02:18 +0000] "GET /2020/02/20/hello-world/ HTTP/1.0" 200 30746 "http://rimondia.local/2020/02/20/hello-world/" "WordPress/5.3.2; http://rimondia.local"
127.0.0.1 - - [20/Feb/2020:18:05:18 +0000] "GET /wp-admin/load-styles.php?c=0&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5Bchunk_1%5D=,site-icon,l10n,buttons,wp-auth-check&ver=5.3.2 HTTP/1.0" 200 352943 "http://rimondia.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:05:18 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5Bchunk_0%5D=hoverIntent,common,hoverintent-js,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-&load%5Bchunk_1%5D=ui-core,jquery-ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util&ver=5.3.2 HTTP/1.0" 200 131465 "http://rimondia.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:05:19 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://rimondia.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:05:19 +0000] "POST /wp-cron.php?doing_wp_cron=1582221918.7467288970947265625000 HTTP/1.0" 200 0 "http://rimondia.local/wp-cron.php?doing_wp_cron=1582221918.7467288970947265625000" "WordPress/5.3.2; http://rimondia.local"
127.0.0.1 - - [20/Feb/2020:18:05:19 +0000] "POST /wp-cron.php?doing_wp_cron=1582221918.7474539279937744140625 HTTP/1.0" 200 0 "http://rimondia.local/wp-cron.php?doing_wp_cron=1582221918.7474539279937744140625" "WordPress/5.3.2; http://rimondia.local"
127.0.0.1 - - [20/Feb/2020:18:05:19 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=c54a94bd30&1582221918403 HTTP/1.0" 200 1114 "http://rimondia.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:05:19 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=c54a94bd30&1582221919469 HTTP/1.0" 200 572 "http://rimondia.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:05:19 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1527 "http://rimondia.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:05:19 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=c54a94bd30&1582221919528 HTTP/1.0" 200 1 "http://rimondia.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:05:22 +0000] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 200 670 "http://rimondia.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:06:18 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://rimondia.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:07:18 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://rimondia.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:08:16 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 47218 "http://rimondia.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:08:16 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils&ver=5.3.2 HTTP/1.0" 200 108765 "http://rimondia.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:08:16 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=hoverIntent,common,hoverintent-js,admin-bar,thickbox,underscore,backbone,wp-util,wp-backbone&ver=5.3.2 HTTP/1.0" 200 79595 "http://rimondia.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:08:16 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5Bchunk_1%5D=,site-icon,l10n,buttons,wp-auth-check&ver=5.3.2 HTTP/1.0" 200 352943 "http://rimondia.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:08:17 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://rimondia.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:08:31 +0000] "GET /wp-admin/theme-install.php HTTP/1.0" 200 41480 "http://rimondia.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:08:31 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=hoverIntent,common,hoverintent-js,admin-bar,underscore,backbone,wp-util,wp-backbone&ver=5.3.2 HTTP/1.0" 200 66431 "http://rimondia.local/wp-admin/theme-install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:08:31 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://rimondia.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:08:32 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 28466 "http://rimondia.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:08:33 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://rimondia.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:09:33 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://rimondia.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:11:03 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://rimondia.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:11:05 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 47218 "http://rimondia.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:11:06 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils&ver=5.3.2 HTTP/1.0" 200 108765 "http://rimondia.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:11:06 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5Bchunk_1%5D=,site-icon,l10n,buttons,wp-auth-check&ver=5.3.2 HTTP/1.0" 200 352943 "http://rimondia.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:11:06 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=hoverIntent,common,hoverintent-js,admin-bar,thickbox,underscore,backbone,wp-util,wp-backbone&ver=5.3.2 HTTP/1.0" 200 79595 "http://rimondia.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:11:06 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://rimondia.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:11:10 +0000] "GET /hello-world/ HTTP/1.0" 200 39370 "http://rimondia.local/category/uncategorized/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:11:11 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://rimondia.local/hello-world/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:11:16 +0000] "GET / HTTP/1.0" 200 46328 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:11:16 +0000] "GET /images/about_02.jpg HTTP/1.0" 404 27708 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:11:16 +0000] "GET /images/logo_01.png HTTP/1.0" 404 27707 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:11:16 +0000] "GET /images/about_03.jpg HTTP/1.0" 404 27708 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:11:16 +0000] "GET /images/logo_02.png HTTP/1.0" 404 27707 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:11:16 +0000] "GET /images/logo_03.png HTTP/1.0" 404 27707 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:11:16 +0000] "GET /images/logo_04.png HTTP/1.0" 404 27707 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:11:16 +0000] "GET /images/busjes_rimondia.png HTTP/1.0" 404 27715 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:11:17 +0000] "GET /images/slider-03.jpg HTTP/1.0" 404 27709 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:11:17 +0000] "GET /images/slider-02.jpg HTTP/1.0" 404 27709 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:11:17 +0000] "GET /images/logo_05.png HTTP/1.0" 404 27707 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:11:17 +0000] "GET /images/logo_06.png HTTP/1.0" 404 27707 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:11:17 +0000] "GET /images/busjes_rimondia_dark.png HTTP/1.0" 404 27720 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:11:17 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:12:07 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://rimondia.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:12:13 +0000] "GET / HTTP/1.0" 200 46328 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:12:13 +0000] "GET /images/about_02.jpg HTTP/1.0" 404 27708 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:12:13 +0000] "GET /images/logo_01.png HTTP/1.0" 404 27707 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:12:13 +0000] "GET /images/about_03.jpg HTTP/1.0" 404 27708 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:12:13 +0000] "GET /images/logo_02.png HTTP/1.0" 404 27707 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:12:13 +0000] "GET /images/logo_03.png HTTP/1.0" 404 27707 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:12:13 +0000] "GET /images/logo_04.png HTTP/1.0" 404 27707 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:12:14 +0000] "GET /images/busjes_rimondia.png HTTP/1.0" 404 27715 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:12:14 +0000] "GET /images/slider-03.jpg HTTP/1.0" 404 27709 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:12:14 +0000] "GET /images/slider-02.jpg HTTP/1.0" 404 27709 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:12:14 +0000] "GET /images/logo_05.png HTTP/1.0" 404 27707 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:12:14 +0000] "GET /images/busjes_rimondia_dark.png HTTP/1.0" 404 27720 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:12:14 +0000] "GET /images/logo_06.png HTTP/1.0" 404 27707 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:12:15 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:13:49 +0000] "GET / HTTP/1.0" 200 48974 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:13:49 +0000] "GET /images/about_02.jpg HTTP/1.0" 404 30354 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:13:49 +0000] "GET /js/all.js HTTP/1.0" 404 30344 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:13:49 +0000] "GET /js/custom.js HTTP/1.0" 404 30347 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:13:49 +0000] "GET /js/timeline.min.js HTTP/1.0" 404 30353 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
127.0.0.1 - - [20/Feb/2020:18:13:49 +0000] "GET /images/logo_01.png HTTP/1.0" 404 30353 "http://rimondia.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
